Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT4z1XV605NiRnTuWgIHpHlZ,Interest,XRP,0.00156651,XRP,0.00156651,$0.00,-,-,"approved / XRP Interest Earned",2023-04-13 05:00:07
NXT3qJcPICOLCHuIhwQv1txrq,Interest,LINK,0.00812710,LINK,0.00812710,$0.05,-,-,"approved / LINK Interest Earned",2023-04-12 05:00:07
NXT35dTKClDJbyUt4XJH1Dp3P,Interest,XRP,0.00156634,XRP,0.00156634,$0.00,-,-,"approved / XRP Interest Earned",2023-04-12 05:00:07
NXTSKwRQPqckuN9kqBnCCu9m,Interest,XRP,0.00156618,XRP,0.00156618,$0.00,-,-,"approved / XRP Interest Earned",2023-04-11 05:00:10
NXTL136GxSexTdNsEFqsfRAT,Interest,LINK,0.00812644,LINK,0.00812644,$0.05,-,-,"approved / LINK Interest Earned",2023-04-11 05:00:10
NXT3F2GBQc1JAh0GmEtI0gnvA,Interest,LINK,0.00812578,LINK,0.00812578,$0.05,-,-,"approved / LINK Interest Earned",2023-04-10 05:00:09
NXT27ll2o7AAZpwg9ZCGcSNy9,Interest,XRP,0.00156601,XRP,0.00156601,$0.00,-,-,"approved / XRP Interest Earned",2023-04-10 05:00:09
NXT6fiDpULMk0wjqjyXqhjrOa,Interest,LINK,0.00812512,LINK,0.00812512,$0.05,-,-,"approved / LINK Interest Earned",2023-04-09 05:00:08
NXT4irCjfihAUySxHawIiCAxI,Interest,XRP,0.00156584,XRP,0.00156584,$0.00,-,-,"approved / XRP Interest Earned",2023-04-09 05:00:08
NXT6pXuE2Db5CBfb6g24z3Wbo,Locking Term Deposit,XRP,-1841.04846967,XRP,1841.04846967,$942.09,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-04-08 06:18:47
NXT5FPhcvnLPXq3S9Qr5gWbLp,Unlocking Term Deposit,XRP,1841.04846967,XRP,1841.04846967,$942.09,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-04-08 05:02:02
NXT2SUejZolnBpAu9iYU39yUS,Fixed Term Interest,XRP,7.64480489,XRP,7.64480489,$3.91,-,-,"approved / Term Deposit Interest",2023-04-08 05:02:02
NXT7CsDSru1AbP3hF5Z7TvMtv,Interest,LINK,0.00812446,LINK,0.00812446,$0.05,-,-,"approved / LINK Interest Earned",2023-04-08 05:00:08
NXT74BD7ZpQaob8Ew6yVHObiT,Interest,XRP,0.00074425,XRP,0.00074425,$0.00,-,-,"approved / XRP Interest Earned",2023-04-08 05:00:08
NXT7RKKdZGhoYrjlieOeycreT,Interest,XRP,0.00074417,XRP,0.00074417,$0.00,-,-,"approved / XRP Interest Earned",2023-04-07 05:00:09
NXTqDDckJRD3Ew5NovXoUC2Z,Interest,LINK,0.00812381,LINK,0.00812381,$0.05,-,-,"approved / LINK Interest Earned",2023-04-07 05:00:09
NXT2YUwHgaIo7ewGlhxchftYv,Interest,LINK,0.00812315,LINK,0.00812315,$0.05,-,-,"approved / LINK Interest Earned",2023-04-06 05:00:08
NXT1DslmPcjCCvUMQdLuLpHzo,Interest,XRP,0.00074409,XRP,0.00074409,$0.00,-,-,"approved / XRP Interest Earned",2023-04-06 05:00:08
NXT7fWUCADuPKNhQnvQ5Tg6OR,Interest,XRP,0.00074401,XRP,0.00074401,$0.00,-,-,"approved / XRP Interest Earned",2023-04-05 05:00:09
NXTIRwtepTWbNG0UCuaiWLqc,Interest,LINK,0.00812249,LINK,0.00812249,$0.06,-,-,"approved / LINK Interest Earned",2023-04-05 05:00:09
NXT7dJXUwnQ1WM0yUwvgGRdbd,Interest,LINK,0.00812183,LINK,0.00812183,$0.05,-,-,"approved / LINK Interest Earned",2023-04-04 05:00:08
NXT6SBZs5SeQhJ1HUEUBeYBlY,Interest,XRP,0.00074393,XRP,0.00074393,$0.00,-,-,"approved / XRP Interest Earned",2023-04-04 05:00:08
NXT4Kh4DNludefVMv2LcmX3Jq,Interest,XRP,0.00074385,XRP,0.00074385,$0.00,-,-,"approved / XRP Interest Earned",2023-04-03 05:00:08
NXT13q7sEz8JAsWgAsusVxFST,Interest,LINK,0.00812117,LINK,0.00812117,$0.05,-,-,"approved / LINK Interest Earned",2023-04-03 05:00:08
NXT4sXD41HmmDLVVgUS7hjH2w,Interest,LINK,0.00812052,LINK,0.00812052,$0.06,-,-,"approved / LINK Interest Earned",2023-04-02 05:00:08
NXT16OabEkQxfgC7NQfV9uhLb,Interest,XRP,0.00074377,XRP,0.00074377,$0.00,-,-,"approved / XRP Interest Earned",2023-04-02 05:00:08
NXT3bQVueIhzjz3gaNunZc4NO,Interest,LINK,0.00811986,LINK,0.00811986,$0.06,-,-,"approved / LINK Interest Earned",2023-04-01 05:00:15
NXTw7UDoSvm7VomTEB1LK1wy,Interest,XRP,0.00074369,XRP,0.00074369,$0.00,-,-,"approved / XRP Interest Earned",2023-04-01 05:00:15
NXT1NnKMuu3Hx1WH1uEqnWzZ9,Interest,LINK,0.00811920,LINK,0.00811920,$0.05,-,-,"approved / LINK Interest Earned",2023-03-31 05:00:15
NXTT89ZgaOzjmYZor7rKNhP4,Interest,XRP,0.00074361,XRP,0.00074361,$0.00,-,-,"approved / XRP Interest Earned",2023-03-31 05:00:15
NXT5YqiKXNHYX1YuFTkUO5W8b,Interest,XRP,0.00074353,XRP,0.00074353,$0.00,-,-,"approved / XRP Interest Earned",2023-03-30 05:00:16
NXT3seBDOdBtwHzNAiyndL8jZ,Interest,LINK,0.00811854,LINK,0.00811854,$0.06,-,-,"approved / LINK Interest Earned",2023-03-30 05:00:16
NXT55fW5GWwi5X3xQSFU0fEZz,Interest,LINK,0.00811789,LINK,0.00811789,$0.05,-,-,"approved / LINK Interest Earned",2023-03-29 05:00:15
NXT9lH1mrjAaf6FkMNyB6rWt,Interest,XRP,0.00074345,XRP,0.00074345,$0.00,-,-,"approved / XRP Interest Earned",2023-03-29 05:00:15
NXT4iW83iDhYz8CaK6zPB7JKi,Interest,XRP,0.00074337,XRP,0.00074337,$0.00,-,-,"approved / XRP Interest Earned",2023-03-28 05:00:21
NXT3K7oiVymPoks8dNEk8Oihb,Interest,LINK,0.00811723,LINK,0.00811723,$0.05,-,-,"approved / LINK Interest Earned",2023-03-28 05:00:21
NXT1V4dxkKJ0CFYZ0KPygL1kW,Withdrawal,USDT,-486.08308800,USDT,486.08308800,$486.29,-,-,"approved / USDT withdrawal",2023-03-27 22:05:12
NXT53AqjsNWpa4LgG5AjUgifU,Exchange,GBPX,-400.00000000,USDT,486.08308875,$597.11,-,-,"approved / Exchange GBPX to Tether",2023-03-27 22:00:13
NXT7eRan8wkNTKgVbazbHKhVl,Deposit To Exchange,GBP,400.00000000,GBPX,400.00000000,$491.31,-,-,"approved / GBP Top Up",2023-03-27 21:38:41
NXT246oEPhkLIJ0KrNBOb5VHq,Exchange Deposited On,GBP,-400.00000000,GBPX,400.00000000,$491.31,-,-,"approved / GBP to GBPX",2023-03-27 21:38:41
NXT4TKsBfXNH4uZldo2pnZCIN,Interest,LINK,0.00811657,LINK,0.00811657,$0.05,-,-,"approved / LINK Interest Earned",2023-03-27 05:00:15
NXT1iq7fp929seCLQIasREfG2,Interest,XRP,0.00074329,XRP,0.00074329,$0.00,-,-,"approved / XRP Interest Earned",2023-03-27 05:00:15
NXT4HXdae3oASUyY1KMfoSYjD,Interest,XRP,0.00074321,XRP,0.00074321,$0.00,-,-,"approved / XRP Interest Earned",2023-03-26 05:00:14
NXT1NJuHUJWn3quxWFLSugXjX,Interest,LINK,0.00811592,LINK,0.00811592,$0.05,-,-,"approved / LINK Interest Earned",2023-03-26 05:00:14
NXT4XmuCv3IGDOhbFuUW285Z5,Interest,XRP,0.00074313,XRP,0.00074313,$0.00,-,-,"approved / XRP Interest Earned",2023-03-25 06:00:15
NXTV3xsDj9yztB8x3rBcikmO,Interest,LINK,0.00811526,LINK,0.00811526,$0.05,-,-,"approved / LINK Interest Earned",2023-03-25 06:00:15
NXT4pOVimldWaDmBPk6zUxMDW,Interest,LINK,0.00811460,LINK,0.00811460,$0.06,-,-,"approved / LINK Interest Earned",2023-03-24 06:00:15
NXT2ce93355VkPRBrqvjII4YD,Interest,XRP,0.00074305,XRP,0.00074305,$0.00,-,-,"approved / XRP Interest Earned",2023-03-24 06:00:15
NXT2rStCqI2wj5El7QBptwCBa,Interest,XRP,0.00074297,XRP,0.00074297,$0.00,-,-,"approved / XRP Interest Earned",2023-03-23 06:00:15
NXT1tItnxQFOoBO1LR7tLPFjG,Interest,LINK,0.00811394,LINK,0.00811394,$0.05,-,-,"approved / LINK Interest Earned",2023-03-23 06:00:15
NXT2NjuhbnII9ClDBqDnqYeip,Interest,XRP,0.00074289,XRP,0.00074289,$0.00,-,-,"approved / XRP Interest Earned",2023-03-22 06:00:17
NXT2TlII1iFQP99bh4Orus7a,Interest,LINK,0.00811329,LINK,0.00811329,$0.06,-,-,"approved / LINK Interest Earned",2023-03-22 06:00:17
NXT3FZvmI3FxjUb9Cb8j3PwaP,Interest,XRP,0.00074281,XRP,0.00074281,$0.00,-,-,"approved / XRP Interest Earned",2023-03-21 06:00:15
NXT1wNePTBvNnQtUUhyqt3OW2,Interest,LINK,0.00811263,LINK,0.00811263,$0.05,-,-,"approved / LINK Interest Earned",2023-03-21 06:00:15
NXT3wFfnqcuXvZWSghMFN8wWK,Interest,LINK,0.00811197,LINK,0.00811197,$0.05,-,-,"approved / LINK Interest Earned",2023-03-20 06:00:15
NXT2FbQ3VdIBqkXohtg8eIfq1,Interest,XRP,0.00074273,XRP,0.00074273,$0.00,-,-,"approved / XRP Interest Earned",2023-03-20 06:00:15
NXT2B57voBMNf4ObQ6P5LQxPH,Interest,LINK,0.00811132,LINK,0.00811132,$0.05,-,-,"approved / LINK Interest Earned",2023-03-19 06:00:15
NXT19qhfREkxrhgpCi0DQfj2P,Interest,XRP,0.00074265,XRP,0.00074265,$0.00,-,-,"approved / XRP Interest Earned",2023-03-19 06:00:15
NXT76yX8YqQJv3Wkjmy87M75Y,Interest,XRP,0.00074257,XRP,0.00074257,$0.00,-,-,"approved / XRP Interest Earned",2023-03-18 06:00:16
NXT3Xc6uPEfxUtGIteuB5Mtp,Interest,LINK,0.00811066,LINK,0.00811066,$0.05,-,-,"approved / LINK Interest Earned",2023-03-18 06:00:16
NXT5O2VD2ogWDbTpmFsZfL0D1,Interest,LINK,0.00811000,LINK,0.00811000,$0.05,-,-,"approved / LINK Interest Earned",2023-03-17 06:00:15
NXT1aZvzIz5cnL3Szk16xSkMu,Interest,XRP,0.00074249,XRP,0.00074249,$0.00,-,-,"approved / XRP Interest Earned",2023-03-17 06:00:15
NXT4ZnP7ZhOaDvucgk8rgdgAk,Interest,LINK,0.00810935,LINK,0.00810935,$0.05,-,-,"approved / LINK Interest Earned",2023-03-16 06:00:16
NXT372DWcCkYLRggsMV3uAJ0A,Interest,XRP,0.00074241,XRP,0.00074241,$0.00,-,-,"approved / XRP Interest Earned",2023-03-16 06:00:16
NXT7hTtJXu8eKyooZQvYcYYiq,Interest,LINK,0.00810869,LINK,0.00810869,$0.05,-,-,"approved / LINK Interest Earned",2023-03-15 06:00:16
NXT58YKOo5EKntnBKIx2T7j26,Interest,XRP,0.00074233,XRP,0.00074233,$0.00,-,-,"approved / XRP Interest Earned",2023-03-15 06:00:16
NXT6otz99qB2iaD2PZ9MGL4gy,Interest,XRP,0.00074225,XRP,0.00074225,$0.00,-,-,"approved / XRP Interest Earned",2023-03-14 06:00:10
NXT3Nw6F6HiREnA9QkPu4gT0W,Interest,LINK,0.00810803,LINK,0.00810803,$0.05,-,-,"approved / LINK Interest Earned",2023-03-14 06:00:10
NXT1aYAjqDZ3WMBgZRU17Qooo,Interest,XRP,0.00074217,XRP,0.00074217,$0.00,-,-,"approved / XRP Interest Earned",2023-03-13 06:00:10
NXT4RXGBk2C4CH87qT5K2An7,Interest,LINK,0.00810738,LINK,0.00810738,$0.05,-,-,"approved / LINK Interest Earned",2023-03-13 06:00:10
NXT7T9rySBTQaEkb5IeDCfbrb,Interest,XRP,0.00074209,XRP,0.00074209,$0.00,-,-,"approved / XRP Interest Earned",2023-03-12 06:00:09
NXT6oD1O8RpTMvYQq06ciw9aI,Interest,LINK,0.00810672,LINK,0.00810672,$0.05,-,-,"approved / LINK Interest Earned",2023-03-12 06:00:09
NXT4JrSmTix4P8zVdTqc75oRW,Interest,XRP,0.00074201,XRP,0.00074201,$0.00,-,-,"approved / XRP Interest Earned",2023-03-11 06:00:10
NXTD8pX4SMRYXjHMZqvXLKsD,Interest,LINK,0.00810606,LINK,0.00810606,$0.05,-,-,"approved / LINK Interest Earned",2023-03-11 06:00:10
NXT7kuNBWmwUXhiEfpxsU867q,Fixed Term Interest,LINK,0.15947523,LINK,0.15947523,$0.98,-,-,"approved / Term Deposit Interest",2023-03-10 06:02:00
NXT39pGNoJcuIgO5sHeTq372g,Unlocking Term Deposit,LINK,52.92481830,LINK,52.92481830,$325.03,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-03-10 06:02:00
NXT1iZjbOc2bGLghHfzrGt0rx,Interest,XRP,0.00074193,XRP,0.00074193,$0.00,-,-,"approved / XRP Interest Earned",2023-03-10 06:00:09
NXT1Pld3pJAb4MXPlD7yENk8s,Interest,LINK,0.00380665,LINK,0.00380665,$0.02,-,-,"approved / LINK Interest Earned",2023-03-10 06:00:09
NXT5EAUsHQfEvBKowfhqpdhW3,Interest,LINK,0.00380635,LINK,0.00380635,$0.02,-,-,"approved / LINK Interest Earned",2023-03-09 06:00:10
NXTzt3VFPELRNwV3AyLRL0R4,Interest,XRP,0.00074185,XRP,0.00074185,$0.00,-,-,"approved / XRP Interest Earned",2023-03-09 06:00:10
NXT3wWJ1wUcLMJeEiIECmg2yd,Locking Term Deposit,XRP,-1841.04846967,XRP,1841.04846967,$692.83,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-03-08 07:22:46
NXT7L1mrwtzBwv3MUrBYPYEGk,Fixed Term Interest,XRP,6.90359979,XRP,6.90359979,$2.60,-,-,"approved / Term Deposit Interest",2023-03-08 06:01:56
NXT6uRbY5bSRk0N8bxtu6ClLu,Unlocking Term Deposit,XRP,1841.04846967,XRP,1841.04846967,$692.83,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-03-08 06:01:56
NXT3mIY3cNGdhckj7XlHr3CRM,Interest,LINK,0.00380604,LINK,0.00380604,$0.02,-,-,"approved / LINK Interest Earned",2023-03-08 06:00:10
NXT6o6809QO2Q47e2wELqqz0Y,Interest,LINK,0.00380573,LINK,0.00380573,$0.02,-,-,"approved / LINK Interest Earned",2023-03-07 06:00:10
NXT6I4wuwKKvtkaJ8HhrANx1m,Interest,LINK,0.00380542,LINK,0.00380542,$0.02,-,-,"approved / LINK Interest Earned",2023-03-06 06:00:09
NXT1DQT0GpGWdDy3W6qv1jLdW,Interest,LINK,0.00380511,LINK,0.00380511,$0.02,-,-,"approved / LINK Interest Earned",2023-03-05 06:00:10
NXT1lsCgH8akPdO3QR5q9YIvs,Interest,LINK,0.00380480,LINK,0.00380480,$0.02,-,-,"approved / LINK Interest Earned",2023-03-04 06:00:09
NXT7NdzLpehKUlifzW1RDjoU1,Interest,LINK,0.00380450,LINK,0.00380450,$0.02,-,-,"approved / LINK Interest Earned",2023-03-03 06:00:10
NXT5j8P8PJxjI2PgwTFjmb57M,Interest,LINK,0.00380419,LINK,0.00380419,$0.02,-,-,"approved / LINK Interest Earned",2023-03-02 06:00:10
NXT6UJvDoz96IORHpfHhoMMAr,Interest,LINK,0.00380388,LINK,0.00380388,$0.02,-,-,"approved / LINK Interest Earned",2023-03-01 06:00:10
NXT7b2Ood5b0junGjwbLR1ApC,Interest,LINK,0.00380357,LINK,0.00380357,$0.02,-,-,"approved / LINK Interest Earned",2023-02-28 06:00:09
NXTCptDIDqRDNPkxczsusO1Z,Interest,LINK,0.00380326,LINK,0.00380326,$0.02,-,-,"approved / LINK Interest Earned",2023-02-27 06:00:10
NXT4lwmIizfjyeYl1s4cLdNfv,Interest,LINK,0.00380296,LINK,0.00380296,$0.02,-,-,"approved / LINK Interest Earned",2023-02-26 06:00:10
NXT3ghrRO91xbRrMYxb928M15,Exchange,GBPX,-300.00000000,LINK,46.95807815,$355.00,-,-,"approved / Exchange GBPX to Chainlink",2023-02-24 18:32:58
NXT6og5JptGr3SEDgHn3AABuf,Exchange Deposited On,GBP,-300.00000000,GBPX,300.00000000,$358.50,-,-,"approved / GBP to GBPX",2023-02-24 18:32:57
NXT1XePiw8oKeTAyTxz87gp0y,Deposit To Exchange,GBP,300.00000000,GBPX,300.00,$358.50,10.47000000,GBP,"approved / GBP Top Up",2023-02-24 18:32:57
NXTCX4u8S1ffd1YlUW4IHc7d,Exchange,USDT,-360.58406100,FLR,9030.50198136,$361.22,-,-,"approved / Exchange Tether to Flare",2023-02-10 15:40:39
NXT6XNay8uNSlys5CTbOIZ2HN,Exchange,GBPX,-300.00000000,USDT,360.58406108,$436.61,-,-,"approved / Exchange GBPX to Tether",2023-02-10 15:40:16
NXT2BXzs6NZGucImLWy641IR4,Exchange Deposited On,GBP,-300.00000000,GBPX,300.00000000,$363.48,-,-,"approved / GBP to GBPX",2023-02-10 15:13:34
NXT4XOIgkeRsb8BxLQVoyAOt,Deposit To Exchange,GBP,300.00000000,GBPX,300.00000000,$363.48,-,-,"approved / GBP Top Up",2023-02-10 15:13:34
NXT9OU4LUpOZwWNTOxrxX3Jr,Locking Term Deposit,LINK,-52.92481830,LINK,52.92481830,$369.11,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-02-10 15:12:41
NXT45JFhQiBQuogV9weqTypvI,Interest,LINK,0.00428583,LINK,0.00428583,$0.02,-,-,"approved / LINK Interest Earned",2023-02-10 06:00:16
NXT219q6GSBFBxUyHqaZv2cvM,Interest,LINK,0.00428549,LINK,0.00428549,$0.02,-,-,"approved / LINK Interest Earned",2023-02-09 06:00:16
NXT1NXmdABYXTNQI53DyEVRS8,Locking Term Deposit,XRP,-1841.04846967,XRP,1841.04846967,$739.26,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-02-08 11:48:10
NXT3B0c1o9GmKqKhbcBTu5noD,Unlocking Term Deposit,XRP,1219.65432378,XRP,1219.65432378,$490.20,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-02-08 06:02:07
NXT2DSOOqaHgKwPS5IF0jmDzq,Fixed Term Interest,XRP,5.06451596,XRP,5.06451596,$2.04,-,-,"approved / Term Deposit Interest",2023-02-08 06:02:07
NXT20K5rU4R5mNqT0kWBn8OJX,Fixed Term Interest,XRP,2.51721881,XRP,2.51721881,$1.01,-,-,"approved / Term Deposit Interest",2023-02-08 06:02:07
NXT1gjmW2h2x0koSRIIxwGjAV,Unlocking Term Deposit,XRP,606.20537892,XRP,606.20537892,$243.64,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-02-08 06:02:07
NXT7Gkc1IN7abhHqvJFPu94dD,Interest,LINK,0.00428514,LINK,0.00428514,$0.03,-,-,"approved / LINK Interest Earned",2023-02-08 06:00:16
NXT42WjVPZVTuQVWCY7qFGTRG,Interest,XRP,0.00081736,XRP,0.00081736,$0.00,-,-,"approved / XRP Interest Earned",2023-02-08 06:00:16
NXT3PeMrcX1wpj6gI95vWnK7f,Interest,XRP,0.00081727,XRP,0.00081727,$0.00,-,-,"approved / XRP Interest Earned",2023-02-07 06:00:16
NXTx4FpqHO9veqJipBMdhhHK,Interest,LINK,0.00428479,LINK,0.00428479,$0.02,-,-,"approved / LINK Interest Earned",2023-02-07 06:00:16
NXT5D2TtXsxAZokA6QKn4d57G,Interest,LINK,0.00428444,LINK,0.00428444,$0.02,-,-,"approved / LINK Interest Earned",2023-02-06 06:00:15
NXT4mVHe0uyISAUouRPbor7m5,Interest,XRP,0.00081718,XRP,0.00081718,$0.00,-,-,"approved / XRP Interest Earned",2023-02-06 06:00:15
NXT5cwuAuOkjVslBRE1x1V1sL,Interest,LINK,0.00428410,LINK,0.00428410,$0.03,-,-,"approved / LINK Interest Earned",2023-02-05 06:00:15
NXTqgLhw74xunKIuYv1gB1aM,Interest,XRP,0.00081709,XRP,0.00081709,$0.00,-,-,"approved / XRP Interest Earned",2023-02-05 06:00:15
NXT47EiKHqavBeYliKTKi5YD4,Interest,XRP,0.00081701,XRP,0.00081701,$0.00,-,-,"approved / XRP Interest Earned",2023-02-04 06:00:17
NXT3x7AWhaWisHnung1bz5vY2,Interest,LINK,0.00428375,LINK,0.00428375,$0.03,-,-,"approved / LINK Interest Earned",2023-02-04 06:00:17
NXT5W8AU5yU2lEDYFNEmjyzNm,Interest,LINK,0.00428340,LINK,0.00428340,$0.03,-,-,"approved / LINK Interest Earned",2023-02-03 06:00:17
NXT403rF7UqRm67Uk9mqCdjSK,Interest,XRP,0.00081692,XRP,0.00081692,$0.00,-,-,"approved / XRP Interest Earned",2023-02-03 06:00:17
NXT6LuDIubQiHMPNqGV9EXdmr,Interest,XRP,0.00081683,XRP,0.00081683,$0.00,-,-,"approved / XRP Interest Earned",2023-02-02 06:00:18
NXT4vCoY7YYcgsQdZds5u44fg,Interest,LINK,0.00428306,LINK,0.00428306,$0.03,-,-,"approved / LINK Interest Earned",2023-02-02 06:00:18
NXT4MNVlQ5jmcLaYrI8kGrFO0,Interest,LINK,0.00428271,LINK,0.00428271,$0.02,-,-,"approved / LINK Interest Earned",2023-02-01 06:00:17
NXT2ZARR2j9BVhHFvS1ilsTGr,Interest,XRP,0.00081674,XRP,0.00081674,$0.00,-,-,"approved / XRP Interest Earned",2023-02-01 06:00:17
NXT7dDjAYiCSTkpVJST2B0uUC,Interest,LINK,0.00428236,LINK,0.00428236,$0.02,-,-,"approved / LINK Interest Earned",2023-01-31 06:00:17
NXT6bKqmoDzHIGihUr812FEDd,Interest,XRP,0.00081665,XRP,0.00081665,$0.00,-,-,"approved / XRP Interest Earned",2023-01-31 06:00:17
NXT5DzeNP6ujs12QdITKuJECc,Interest,LINK,0.00428202,LINK,0.00428202,$0.03,-,-,"approved / LINK Interest Earned",2023-01-30 06:00:17
NXTEjvZik2yjvbs2q5CQKTCD,Interest,XRP,0.00081657,XRP,0.00081657,$0.00,-,-,"approved / XRP Interest Earned",2023-01-30 06:00:17
NXT7MljnIMztB8efFSL2AdZ8E,Interest,XRP,0.00081648,XRP,0.00081648,$0.00,-,-,"approved / XRP Interest Earned",2023-01-29 06:00:17
NXT5XmYCXyXM8Kicj7NT4ILRz,Interest,LINK,0.00428167,LINK,0.00428167,$0.03,-,-,"approved / LINK Interest Earned",2023-01-29 06:00:17
NXT6WUWgf39gS5F3w9o2uOaEH,Interest,XRP,0.00081639,XRP,0.00081639,$0.00,-,-,"approved / XRP Interest Earned",2023-01-28 06:00:17
NXT5C016ITVam2OO0EfldS39w,Interest,LINK,0.00428132,LINK,0.00428132,$0.03,-,-,"approved / LINK Interest Earned",2023-01-28 06:00:17
NXT29dhxkjnSul8kKKgXHRlHR,Interest,LINK,0.00428098,LINK,0.00428098,$0.03,-,-,"approved / LINK Interest Earned",2023-01-27 06:00:17
NXTSuu2qPom3jAKXv2LzInPv,Interest,XRP,0.00081630,XRP,0.00081630,$0.00,-,-,"approved / XRP Interest Earned",2023-01-27 06:00:17
NXT6CIoSobuJsLEXX4GzvzLH7,Interest,XRP,0.00081622,XRP,0.00081622,$0.00,-,-,"approved / XRP Interest Earned",2023-01-26 06:00:18
NXTWxzX51f5qw3NXAjPwar40,Interest,LINK,0.00428063,LINK,0.00428063,$0.02,-,-,"approved / LINK Interest Earned",2023-01-26 06:00:18
NXT4M2Hywh8mX0q6aD9jTDK92,Interest,LINK,0.00428028,LINK,0.00428028,$0.02,-,-,"approved / LINK Interest Earned",2023-01-25 06:00:16
NXT7sBMzlSjJOimapfS6zJDK,Interest,XRP,0.00081613,XRP,0.00081613,$0.00,-,-,"approved / XRP Interest Earned",2023-01-25 06:00:16
NXT3lpaZel5Zkfl7D1FUmlgpx,Unlocking Term Deposit,LINK,52.50727267,LINK,52.50727267,$374.63,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2023-01-24 06:02:06
NXT1yIacYpb5kcVMsTgiIhMny,Fixed Term Interest,LINK,0.17519712,LINK,0.17519712,$1.25,-,-,"approved / Term Deposit Interest",2023-01-24 06:02:06
NXTVDaERZcoAQc52fMQNtllP,Interest,XRP,0.00081604,XRP,0.00081604,$0.00,-,-,"approved / XRP Interest Earned",2023-01-24 06:00:18
NXT5XbBlRcIE3ng17CT2vGU1T,Interest,XRP,0.00081595,XRP,0.00081595,$0.00,-,-,"approved / XRP Interest Earned",2023-01-23 06:00:18
NXT2UiRLYq5QjsybBLABtXAwL,Interest,XRP,0.00081587,XRP,0.00081587,$0.00,-,-,"approved / XRP Interest Earned",2023-01-22 06:00:17
NXT2Qef9ptjBfBsQ8elqcSr61,Interest,XRP,0.00081578,XRP,0.00081578,$0.00,-,-,"approved / XRP Interest Earned",2023-01-21 06:00:17
NXT3nkxwhLQIVVEPyrfCwwgvN,Interest,XRP,0.00081569,XRP,0.00081569,$0.00,-,-,"approved / XRP Interest Earned",2023-01-20 06:00:18
NXT4t0MHgq9XbFqivTZmrsL9j,Interest,XRP,0.00081560,XRP,0.00081560,$0.00,-,-,"approved / XRP Interest Earned",2023-01-19 06:00:16
NXT45PSZc6u9lQCMFohO3EkjK,Interest,XRP,0.00081551,XRP,0.00081551,$0.00,-,-,"approved / XRP Interest Earned",2023-01-18 06:00:16
NXT3LCExDAYRTYSw424aTyJY,Interest,XRP,0.00081543,XRP,0.00081543,$0.00,-,-,"approved / XRP Interest Earned",2023-01-17 06:00:16
NXT4PwKWAhxIvGr3SrSwQ3MeZ,Interest,XRP,0.00081534,XRP,0.00081534,$0.00,-,-,"approved / XRP Interest Earned",2023-01-16 06:00:18
NXT5KLOVnUWzTiJXbvMep72Ca,Interest,XRP,0.00081525,XRP,0.00081525,$0.00,-,-,"approved / XRP Interest Earned",2023-01-15 06:00:17
NXT7G2mFv1RWCSdZEBwFGmoPZ,Interest,XRP,0.00081516,XRP,0.00081516,$0.00,-,-,"approved / XRP Interest Earned",2023-01-14 06:00:17
NXT1JAeYq6XvociMd7vU4B80q,Interest,XRP,0.00081508,XRP,0.00081508,$0.00,-,-,"approved / XRP Interest Earned",2023-01-13 06:00:17
NXT5IMpQPzF1bnR2ZMyXIyBbm,Interest,XRP,0.00081499,XRP,0.00081499,$0.00,-,-,"approved / XRP Interest Earned",2023-01-12 06:00:17
NXTDnr77XNfoBkIreWBSHjc,Interest,XRP,0.00081490,XRP,0.00081490,$0.00,-,-,"approved / XRP Interest Earned",2023-01-11 06:00:15
NXT1hvoippwxf0dEbPUkB95jH,Interest,XRP,0.00081481,XRP,0.00081481,$0.00,-,-,"approved / XRP Interest Earned",2023-01-10 06:00:16
NXT5rRkR80QsxITO77Bglqg2N,Interest,XRP,0.00081473,XRP,0.00081473,$0.00,-,-,"approved / XRP Interest Earned",2023-01-09 06:00:15
NXTf7Kp847WlIoM4bSbXVh7e,Locking Term Deposit,XRP,-1219.65432378,XRP,1219.65432378,$415.81,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-01-08 07:29:13
NXThAzL183oBjg56uBnkZVeA,Locking Term Deposit,XRP,-606.20537892,XRP,606.20537892,$206.67,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2023-01-08 07:28:09
NXT7UTsCx9Ir8aWY7mFGAdTBS,Fixed Term Interest,XRP,5.06451596,XRP,5.06451596,$1.73,-,-,"approved / Term Deposit Interest",2023-01-08 06:02:02
